07-03-2025 10:17:49,Start Pre-Purge,5.523243
07-03-2025 10:17:49,Start Pre-Purge,5.623114
07-03-2025 10:17:49,Start Pre-Purge,5.724383
07-03-2025 10:17:49,Start Pre-Purge,5.824086
07-03-2025 10:17:49,Start Pre-Purge,5.923823
07-03-2025 10:17:49,Start Pre-Purge,6.024227
07-03-2025 10:17:49,Start Pre-Purge,6.124643
07-03-2025 10:17:49,Start Pre-Purge,6.225517
07-03-2025 10:17:49,Start Pre-Purge,6.326663
07-03-2025 10:17:49,Start Pre-Purge,6.428216
07-03-2025 10:17:49,Start Pre-Purge,6.527753
07-03-2025 10:17:49,Start Pre-Purge,6.628256
07-03-2025 10:17:49,Start Pre-Purge,6.727488
07-03-2025 10:17:49,Start Pre-Purge,6.828614
07-03-2025 10:17:49,Start Pre-Purge,6.929734
07-03-2025 10:17:49,Start Pre-Purge,7.031080
07-03-2025 10:17:49,Start Pre-Purge,7.130580
07-03-2025 10:17:49,Start Pre-Purge,7.230646
07-03-2025 10:17:49,Start Pre-Purge,7.332012
07-03-2025 10:17:49,Start Pre-Purge,7.431665
07-03-2025 10:17:49,Start Pre-Purge,7.532641
07-03-2025 10:17:49,Start Pre-Purge,7.633015
07-03-2025 10:17:49,Start Pre-Purge,7.734195
07-03-2025 10:17:49,Start Pre-Purge,7.834001
07-03-2025 10:17:49,Start Pre-Purge,7.935284
07-03-2025 10:17:49,Start Pre-Purge,8.035710
07-03-2025 10:17:49,Start Pre-Purge,8.136993
07-03-2025 10:17:49,Start Pre-Purge,8.236866
07-03-2025 10:17:49,Start Pre-Purge,8.338689
07-03-2025 10:17:49,Start Pre-Purge,8.439159
07-03-2025 10:17:49,Start Pre-Purge,8.538597
07-03-2025 10:17:49,Start Pre-Purge,8.639993
07-03-2025 10:17:49,Start Pre-Purge,8.740563
07-03-2025 10:17:49,Start Pre-Purge,8.840610
07-03-2025 10:17:49,Start Pre-Purge,8.942588
07-03-2025 10:17:49,Start Pre-Purge,9.043752
07-03-2025 10:17:49,Start Pre-Purge,9.144249
07-03-2025 10:17:49,Start Pre-Purge,9.245302
07-03-2025 10:17:49,Start Pre-Purge,9.344660
07-03-2025 10:17:49,Start Pre-Purge,9.445614
07-03-2025 10:17:49,Start Pre-Purge,9.544968
07-03-2025 10:17:49,Start Pre-Purge,9.644569
07-03-2025 10:17:49,Start Pre-Purge,9.744850
07-03-2025 10:17:49,Start Pre-Purge,9.844558
07-03-2025 10:17:49,Start Pre-Purge,9.944552
07-03-2025 10:17:59,Pre-Purge Completed,0.000000
07-03-2025 10:18:01,Pilot On,0.000000
07-03-2025 10:18:01,Pilot On,0.000000
07-03-2025 10:18:01,Pilot On,0.000000
07-03-2025 10:18:01,Pilot On,0.000000
07-03-2025 10:18:01,Pilot On,0.000000
07-03-2025 10:18:01,Pilot On,0.000000
